product_name,new_price,old_price,discount_ratio,shipping,rating_point,rating_number,seller_name,seller_point,price_class
Föz Walked Siyah Krampon Erkek Çocuk Futbol Ayakkabý,89.0,159.0,44,freeShipping,0,0,Ozpa,100,1
Santra Çocuk Halý Saha Krampon Spor Ayakkabý 26-30,69.0,99.0,30,freeShipping,0,0,Taþpýnar,100,1
Lady W304-1 Taþlý Yazlýk Günlük Kadýn Spor Ayakkabý,84.0,149.0,44,noShipping,0,0,ayakkabivakti,98,1
Walked 401 K-S Krampon Çim Erkek Çocuk Futbol Ayakkabý,84.0,119.0,29,freeShipping,0,0,Ayakcenter,100,1
Go Flex Streç Günlük Yürüyüþ Bayan Spor Ayakkabý Yýkanabilir,95.0,0.0,0,freeShipping,0,0,Esteriva,61,1
Ýmershoes Erkek Günlük Step Sandalet Düz Taban Cýrtlý Spor Yazlýk,79.0,199.0,60,freeShipping,0,0,imer-tech,100,1
A1971-20Gri Pembe Potin Fileli Kadýn Sneaker,53.0,109.0,51,freeShipping,0,0,pembepotinshoes,91,1
Kinetix RANDI MESH M 1FX Siyah Erkek Çocuk Sneaker Ayakkabý,90.0,119.0,24,freeShipping,0,0,INSTREET,92,1
W 50 Erkek Siyah Sarý Futbol Krampon Ayakkabý,81.0,149.0,45,noShipping,0,0,modastar,100,1
Axis 4160 Erkek Spor Ayakkabý Fume Orange,92.0,150.0,39,noShipping,0,0,Hesapex,100,1
Coronix Kadýn Spor Ayakkabý Yeni Sezon Yürüyüþ Ayakkabýsý,49.0,89.0,44,freeShipping,0,0,MYPARLAK,94,1
Kinetix PRETY W Açýk Pembe Kadýn Sneaker Ayakkabý,62.0,99.0,37,freeShipping,0,0,INSTREET,92,1
Kinetix JUSTUS J Pembe Kýz Çocuk Koþu Ayakkabýsý,76.0,119.0,36,freeShipping,0,0,FLO,93,1
MUYA 82708-3055 JR KRAMPON,59.0,84.0,31,noShipping,0,0,samaspor,78,1
Kinetix TINA W Lacivert  (36-40) Günlük Kadýn Spor Ayakkabý,99.0,149.0,34,freeShipping,0,0,AKKUÞOÐLUAYAKKABI,97,1
Hado RCN071 Erkek Ayakkabý Günlük Spor Ayakkabý Casual,44.0,99.0,55,noShipping,0,0,HadoShop,100,1
Kinetix MORELL W Lacivert Kadýn Sneaker,60.0,89.0,32,freeShipping,0,0,INSTREET,92,1
Dero Filling Polo Erkek Spor Ayakkabý DR043,99.0,175.0,43,freeShipping,0,0,dero,100,1
Modalist FM-7070 Erkek Sneaker SÝYAH-KIRMIZI,95.0,449.0,79,freeShipping,0,0,Modalist,98,1
X Step Erkek Spor Ayakkabý Yeni Sezon Yürüyüþ Ayakkabýsý,79.0,159.0,50,freeShipping,0,0,MYPARLAK,94,1
Modalist FM-7070 Erkek Sneaker LACÝVERT,95.0,449.0,79,freeShipping,0,0,Modalist,98,1
Kýz Çocuk Beyaz Simli Sneaker Spor Ayakkabý,59.0,149.0,60,freeShipping,0,0,sonexayakkabý,100,1
Kinetix PRIMUS W Beyaz Kadýn Sneaker,84.0,129.0,35,freeShipping,0,0,INSTREET,92,1
Ýlgipark  Kadýn Günlük Hafif Cýrtlý Siyah Yürüyüþ Spor Ayakkabý,89.0,159.0,44,freeShipping,0,0,ilgipark,100,1
Slazenger FOOT Erkek Terlik Siyah / Kýrmýzý,39.0,69.0,43,noShipping,0,0,Slazenger,92,1
Kinetix NOAH Siyah Kadýn Sneaker,96.0,0.0,0,freeShipping,0,0,INSTREET,92,1
XstepX Erkek Bayan Günlük Spor Ayakkabý 36-47 6 Renk,99.0,149.0,34,freeShipping,0,0,tarzayak,95,1
Efolle Cýrtlý Kýz / Erkek Çocuk Spor Ayakkabý,54.0,89.0,39,freeShipping,0,0,OdesaAyakkabý,84,1
ERKEK BÜYÜK NUMARA HS11K48 HALI SAHA AYAKKABISI 45-47,95.0,215.0,56,freeShipping,0,0,mugesporgiyim,100,1
ERKEK BÜYÜK NUMARA HS1328MG HALI SAHA AYAKKABISI 45-47,95.0,0.0,0,freeShipping,0,0,mugesporgiyim,100,1
Kinetix PANTER 1FX Lacivert Erkek Çocuk Koþu Ayakkabýsý,59.0,79.0,26,freeShipping,0,0,INSTREET,92,1
Modafrato WN-4080 Triko Unisex Spor Ayakkabý,89.0,199.0,55,freeShipping,0,0,ModaFrato,100,1
Serabian Aqua Unisex  Lacivert Plaj Deniz RAfting Havuz Ayakkabýs,64.0,130.0,50,freeShipping,0,0,NSTYLEONLÝNE,87,1
Modalist FM-7070 Erkek Sneaker BEYAZ-LACÝVERT,95.0,449.0,79,freeShipping,0,0,Modalist,98,1
Modalist FM-6050 Erkek Sneaker SÝYAH-SARI,95.0,449.0,79,freeShipping,0,0,Modalist,98,1
Kadýn Siyah Kelebekli Sneaker Günlük Ayakkabý,59.0,139.0,57,freeShipping,0,0,sonexayakkabý,100,1
LETOON 6034 ERKEK GÜNLÜK AYAKKABI - Lacivert,63.0,149.0,57,noShipping,0,0,Letoon,81,1
Kinetix Adolf Turf J Beþiktaþ Lisanslý Çocuk Halý Saha Ayakkabý,99.0,0.0,0,freeShipping,0,0,tuðbaortopedi,89,1
Rottenchill Erkek Çoraplý Halýsaha/Krampon YSHS1021,99.0,199.0,50,freeShipping,0,0,yiðitsporüsküdar,72,1
Lotto S5152 Sesto Spor Ayakkabý,69.0,199.0,65,freeShipping,0,0,BETASPOR,49,1
Scoperta XÝOMAR 100 MEVSÝMLÝK ERKEK SPOR AYAKKABI,56.0,149.0,62,freeShipping,0,0,DEMÝRELAYAKKABI,98,1
